image_path,image_width,image_height,class_name,class_id,xmin,ymin,xmax,ymax,source_annotation,is_valid_raw,image_filename,xml_file,bbox_w,bbox_h,min_side,bbox_area,image_area,bbox_area_ratio,orig_image_width,orig_image_height,square_size,pad_left,pad_top,pad_right,pad_bottom,is_valid_squared
D:\project_root\data\processed\images\all\img_02_425504800_00019.jpg,2048,2048,2_hanfeng,2,2,1471,2048,1518,voc_xml,True,img_02_425504800_00019.jpg,D:\project_root\data\raw\archive\lable\img_02_425504800_00019.xml,2046,47,47,96162,2048000,0.0469541015625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425505100_00022.jpg,2048,2048,7_yiwu,7,792,1336,839,1383,voc_xml,True,img_02_425505100_00022.jpg,D:\project_root\data\raw\archive\lable\img_02_425505100_00022.xml,47,47,47,2209,2048000,0.00107861328125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425505400_01038.jpg,2048,2048,6_siban,6,1079,859,1282,1245,voc_xml,True,img_02_425505400_01038.jpg,D:\project_root\data\raw\archive\lable\img_02_425505400_01038.xml,203,386,203,78358,2048000,0.0382607421875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425505500_00018.jpg,2048,2048,1_chongkong,1,2011,632,2048,675,voc_xml,True,img_02_425505500_00018.jpg,D:\project_root\data\raw\archive\lable\img_02_425505500_00018.xml,37,43,37,1591,2048000,0.00077685546875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425505700_00018.jpg,2048,2048,2_hanfeng,2,2,712,2047,785,voc_xml,True,img_02_425505700_00018.jpg,D:\project_root\data\raw\archive\lable\img_02_425505700_00018.xml,2045,73,73,149285,2048000,0.07289306640625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425505700_00018.jpg,2048,2048,1_chongkong,1,2015,898,2048,950,voc_xml,True,img_02_425505700_00018.jpg,D:\project_root\data\raw\archive\lable\img_02_425505700_00018.xml,33,52,33,1716,2048000,0.000837890625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425506300_00018.jpg,2048,2048,1_chongkong,1,2013,1138,2048,1182,voc_xml,True,img_02_425506300_00018.jpg,D:\project_root\data\raw\archive\lable\img_02_425506300_00018.xml,35,44,35,1540,2048000,0.000751953125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425506400_00018.jpg,2048,2048,1_chongkong,1,2005,1184,2048,1236,voc_xml,True,img_02_425506400_00018.jpg,D:\project_root\data\raw\archive\lable\img_02_425506400_00018.xml,43,52,43,2236,2048000,0.001091796875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425506800_00019.jpg,2048,2048,2_hanfeng,2,7,1235,2048,1288,voc_xml,True,img_02_425506800_00019.jpg,D:\project_root\data\raw\archive\lable\img_02_425506800_00019.xml,2041,53,53,108173,2048000,0.05281884765625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425506800_00019.jpg,2048,2048,1_chongkong,1,2019,1403,2048,1446,voc_xml,True,img_02_425506800_00019.jpg,D:\project_root\data\raw\archive\lable\img_02_425506800_00019.xml,29,43,29,1247,2048000,0.00060888671875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507000_00018.jpg,2048,2048,2_hanfeng,2,1,971,2048,1044,voc_xml,True,img_02_425507000_00018.jpg,D:\project_root\data\raw\archive\lable\img_02_425507000_00018.xml,2047,73,73,149431,2048000,0.07296435546875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507000_00018.jpg,2048,2048,1_chongkong,1,2024,1156,2048,1192,voc_xml,True,img_02_425507000_00018.jpg,D:\project_root\data\raw\archive\lable\img_02_425507000_00018.xml,24,36,24,864,2048000,0.000421875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507000_00871.jpg,2048,2048,5_youban,5,1928,818,2048,997,voc_xml,True,img_02_425507000_00871.jpg,D:\project_root\data\raw\archive\lable\img_02_425507000_00871.xml,120,179,120,21480,2048000,0.01048828125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507000_00871.jpg,2048,2048,5_youban,5,1935,1213,2044,1272,voc_xml,True,img_02_425507000_00871.jpg,D:\project_root\data\raw\archive\lable\img_02_425507000_00871.xml,109,59,59,6431,2048000,0.00314013671875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507000_00872.jpg,2048,2048,5_youban,5,1950,574,2022,636,voc_xml,True,img_02_425507000_00872.jpg,D:\project_root\data\raw\archive\lable\img_02_425507000_00872.xml,72,62,62,4464,2048000,0.0021796875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507000_00872.jpg,2048,2048,5_youban,5,1932,1000,2035,1058,voc_xml,True,img_02_425507000_00872.jpg,D:\project_root\data\raw\archive\lable\img_02_425507000_00872.xml,103,58,58,5974,2048000,0.0029169921875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507000_00872.jpg,2048,2048,5_youban,5,1945,1418,2047,1486,voc_xml,True,img_02_425507000_00872.jpg,D:\project_root\data\raw\archive\lable\img_02_425507000_00872.xml,102,68,68,6936,2048000,0.00338671875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507000_00876.jpg,2048,2048,5_youban,5,1943,1254,2031,1328,voc_xml,True,img_02_425507000_00876.jpg,D:\project_root\data\raw\archive\lable\img_02_425507000_00876.xml,88,74,74,6512,2048000,0.0031796875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507000_00876.jpg,2048,2048,5_youban,5,1938,1406,2027,1503,voc_xml,True,img_02_425507000_00876.jpg,D:\project_root\data\raw\archive\lable\img_02_425507000_00876.xml,89,97,89,8633,2048000,0.00421533203125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507000_00882.jpg,2048,2048,5_youban,5,1931,1096,2025,1174,voc_xml,True,img_02_425507000_00882.jpg,D:\project_root\data\raw\archive\lable\img_02_425507000_00882.xml,94,78,78,7332,2048000,0.003580078125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507000_00882.jpg,2048,2048,5_youban,5,1938,1249,2020,1354,voc_xml,True,img_02_425507000_00882.jpg,D:\project_root\data\raw\archive\lable\img_02_425507000_00882.xml,82,105,82,8610,2048000,0.0042041015625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507000_00888.jpg,2048,2048,5_youban,5,1938,953,2028,1025,voc_xml,True,img_02_425507000_00888.jpg,D:\project_root\data\raw\archive\lable\img_02_425507000_00888.xml,90,72,72,6480,2048000,0.0031640625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507000_00900.jpg,2048,2048,5_youban,5,1934,664,2038,738,voc_xml,True,img_02_425507000_00900.jpg,D:\project_root\data\raw\archive\lable\img_02_425507000_00900.xml,104,74,74,7696,2048000,0.0037578125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507000_00913.jpg,2048,2048,5_youban,5,1931,1389,2027,1471,voc_xml,True,img_02_425507000_00913.jpg,D:\project_root\data\raw\archive\lable\img_02_425507000_00913.xml,96,82,82,7872,2048000,0.00384375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507000_00919.jpg,2048,2048,5_youban,5,1927,1224,2032,1315,voc_xml,True,img_02_425507000_00919.jpg,D:\project_root\data\raw\archive\lable\img_02_425507000_00919.xml,105,91,91,9555,2048000,0.00466552734375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507000_00931.jpg,2048,2048,5_youban,5,1931,939,2040,1024,voc_xml,True,img_02_425507000_00931.jpg,D:\project_root\data\raw\archive\lable\img_02_425507000_00931.xml,109,85,85,9265,2048000,0.00452392578125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_00018.jpg,2048,2048,1_chongkong,1,2018,1005,2048,1050,voc_xml,True,img_02_425507200_00018.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_00018.xml,30,45,30,1350,2048000,0.0006591796875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01502.jpg,2048,2048,6_siban,6,671,556,1257,1431,voc_xml,True,img_02_425507200_01502.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01502.xml,586,875,586,512750,2048000,0.2503662109375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01502.jpg,2048,2048,5_youban,5,425,544,478,606,voc_xml,True,img_02_425507200_01502.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01502.xml,53,62,53,3286,2048000,0.0016044921875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01502.jpg,2048,2048,5_youban,5,432,674,474,714,voc_xml,True,img_02_425507200_01502.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01502.xml,42,40,40,1680,2048000,0.0008203125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01502.jpg,2048,2048,5_youban,5,424,832,478,903,voc_xml,True,img_02_425507200_01502.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01502.xml,54,71,54,3834,2048000,0.0018720703125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01502.jpg,2048,2048,5_youban,5,429,1142,475,1204,voc_xml,True,img_02_425507200_01502.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01502.xml,46,62,46,2852,2048000,0.001392578125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01502.jpg,2048,2048,5_youban,5,431,1457,478,1503,voc_xml,True,img_02_425507200_01502.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01502.xml,47,46,46,2162,2048000,0.0010556640625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01503.jpg,2048,2048,5_youban,5,442,604,470,657,voc_xml,True,img_02_425507200_01503.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01503.xml,28,53,28,1484,2048000,0.000724609375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01503.jpg,2048,2048,5_youban,5,427,778,475,847,voc_xml,True,img_02_425507200_01503.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01503.xml,48,69,48,3312,2048000,0.0016171875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01503.jpg,2048,2048,5_youban,5,442,918,479,964,voc_xml,True,img_02_425507200_01503.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01503.xml,37,46,37,1702,2048000,0.0008310546875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01503.jpg,2048,2048,5_youban,5,432,1092,478,1158,voc_xml,True,img_02_425507200_01503.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01503.xml,46,66,46,3036,2048000,0.001482421875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01503.jpg,2048,2048,5_youban,5,433,1385,471,1425,voc_xml,True,img_02_425507200_01503.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01503.xml,38,40,38,1520,2048000,0.0007421875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01504.jpg,2048,2048,5_youban,5,433,540,474,589,voc_xml,True,img_02_425507200_01504.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01504.xml,41,49,41,2009,2048000,0.00098095703125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01504.jpg,2048,2048,5_youban,5,424,682,472,778,voc_xml,True,img_02_425507200_01504.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01504.xml,48,96,48,4608,2048000,0.00225,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01504.jpg,2048,2048,5_youban,5,435,825,474,869,voc_xml,True,img_02_425507200_01504.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01504.xml,39,44,39,1716,2048000,0.000837890625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01504.jpg,2048,2048,5_youban,5,429,1326,477,1376,voc_xml,True,img_02_425507200_01504.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01504.xml,48,50,48,2400,2048000,0.001171875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01504.jpg,2048,2048,5_youban,5,433,1126,477,1176,voc_xml,True,img_02_425507200_01504.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01504.xml,44,50,44,2200,2048000,0.00107421875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01505.jpg,2048,2048,5_youban,5,431,740,490,821,voc_xml,True,img_02_425507200_01505.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01505.xml,59,81,59,4779,2048000,0.00233349609375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01505.jpg,2048,2048,5_youban,5,418,1232,481,1306,voc_xml,True,img_02_425507200_01505.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01505.xml,63,74,63,4662,2048000,0.0022763671875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01505.jpg,2048,2048,5_youban,5,438,1350,481,1383,voc_xml,True,img_02_425507200_01505.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01505.xml,43,33,33,1419,2048000,0.00069287109375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01509.jpg,2048,2048,5_youban,5,417,1079,502,1161,voc_xml,True,img_02_425507200_01509.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01509.xml,85,82,82,6970,2048000,0.0034033203125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01509.jpg,2048,2048,5_youban,5,425,872,481,924,voc_xml,True,img_02_425507200_01509.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01509.xml,56,52,52,2912,2048000,0.001421875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01509.jpg,2048,2048,5_youban,5,431,574,474,628,voc_xml,True,img_02_425507200_01509.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01509.xml,43,54,43,2322,2048000,0.0011337890625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01509.jpg,2048,2048,5_youban,5,428,1329,482,1401,voc_xml,True,img_02_425507200_01509.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01509.xml,54,72,54,3888,2048000,0.0018984375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01510.jpg,2048,2048,5_youban,5,428,542,470,582,voc_xml,True,img_02_425507200_01510.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01510.xml,42,40,40,1680,2048000,0.0008203125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01510.jpg,2048,2048,5_youban,5,424,1096,477,1232,voc_xml,True,img_02_425507200_01510.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01510.xml,53,136,53,7208,2048000,0.00351953125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01510.jpg,2048,2048,5_youban,5,438,1308,474,1367,voc_xml,True,img_02_425507200_01510.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01510.xml,36,59,36,2124,2048000,0.001037109375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01511.jpg,2048,2048,5_youban,5,424,1228,492,1381,voc_xml,True,img_02_425507200_01511.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01511.xml,68,153,68,10404,2048000,0.005080078125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01511.jpg,2048,2048,5_youban,5,432,739,468,800,voc_xml,True,img_02_425507200_01511.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01511.xml,36,61,36,2196,2048000,0.001072265625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01511.jpg,2048,2048,5_youban,5,429,544,463,594,voc_xml,True,img_02_425507200_01511.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01511.xml,34,50,34,1700,2048000,0.000830078125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01512.jpg,2048,2048,5_youban,5,428,1235,489,1386,voc_xml,True,img_02_425507200_01512.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01512.xml,61,151,61,9211,2048000,0.00449755859375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01512.jpg,2048,2048,5_youban,5,421,1444,483,1515,voc_xml,True,img_02_425507200_01512.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01512.xml,62,71,62,4402,2048000,0.0021494140625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01512.jpg,2048,2048,5_youban,5,429,988,464,1033,voc_xml,True,img_02_425507200_01512.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01512.xml,35,45,35,1575,2048000,0.00076904296875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01512.jpg,2048,2048,5_youban,5,432,788,483,918,voc_xml,True,img_02_425507200_01512.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01512.xml,51,130,51,6630,2048000,0.0032373046875,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01512.jpg,2048,2048,5_youban,5,432,697,481,754,voc_xml,True,img_02_425507200_01512.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01512.xml,49,57,49,2793,2048000,0.00136376953125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01513.jpg,2048,2048,5_youban,5,433,1381,488,1465,voc_xml,True,img_02_425507200_01513.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01513.xml,55,84,55,4620,2048000,0.002255859375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01513.jpg,2048,2048,5_youban,5,427,1208,477,1253,voc_xml,True,img_02_425507200_01513.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01513.xml,50,45,45,2250,2048000,0.0010986328125,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01513.jpg,2048,2048,5_youban,5,425,986,474,1039,voc_xml,True,img_02_425507200_01513.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01513.xml,49,53,49,2597,2048000,0.00126806640625,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01513.jpg,2048,2048,5_youban,5,435,897,468,956,voc_xml,True,img_02_425507200_01513.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01513.xml,33,59,33,1947,2048000,0.00095068359375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01514.jpg,2048,2048,5_youban,5,434,623,474,679,voc_xml,True,img_02_425507200_01514.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01514.xml,40,56,40,2240,2048000,0.00109375,2048,1000,2048,0,524,0,524,True
D:\project_root\data\processed\images\all\img_02_425507200_01514.jpg,2048,2048,5_youban,5,422,1361,475,1507,voc_xml,True,img_02_425507200_01514.jpg,D:\project_root\data\raw\archive\lable\img_02_425507200_01514.xml,53,146,53,7738,2048000,0.0037783203125,2048,1000,2048,0,524,0,524,True
